id_,sail_ship_id,deaparture_harbour,arrival_harbour,sail_freight_id,container_loaded,payment_currency
34416,78548,18504,18541,1909,62,PGK
37840,78097,18641,18528,1917,114,MNT
39030,78267,18575,18631,1940,101,BBD
40882,77386,18583,18612,1917,105,ARS
29579,77522,18545,18563,1940,89,VUV
32047,78684,18612,18553,1345,235,HTG
37592,79234,18540,18632,1955,138,CNY
33014,78538,18613,18652,1592,31,USD
37535,79697,18561,18511,1408,60,AUD
42495,78653,18589,18643,1596,92,BMD
31138,78274,18553,18657,1419,94,PYG
39427,78170,18652,18585,1917,166,SRD
27196,77877,18624,18631,1756,42,TRY
43250,79224,18605,18606,1777,183,FKP
42163,79716,18595,18654,2030,170,VEF
26534,79842,18574,18624,1694,72,XCD
32460,78154,18581,18603,1274,206,MKD
43569,77136,18602,18686,1694,108,KHR
38733,79319,18579,18645,1592,39,IMP
30469,79395,18595,18687,1807,85,SEK
27934,78003,18555,18684,1191,207,GMD
32864,78168,18536,18628,1191,187,ETB
34183,77889,18612,18614,1708,179,IRR
34724,79859,18524,18555,1816,193,MDL
41692,77825,18624,18683,2008,74,MZN
37138,77931,18522,18555,1596,52,CZK
35457,77979,18511,18657,2008,189,OMR
41464,79350,18681,18553,1800,141,GTQ
26124,77960,18590,18528,1811,164,MOP
31667,79285,18631,18680,1596,244,GEL
29040,79783,18629,18559,2018,132,CUC
33906,79257,18569,18613,1811,112,GYD
27265,77786,18528,18539,1328,193,OMR
35644,78943,18511,18504,1816,99,NPR
36266,78219,18524,18572,1938,102,BHD
44494,77884,18698,18553,1883,205,VND
41439,77691,18554,18664,1895,160,BZD
44423,78292,18657,18669,2008,140,CDF
38161,78213,18563,18575,1917,220,AED
34793,77352,18625,18585,1386,235,UGX
43481,79805,18638,18646,1596,222,BYR
27939,77931,18604,18599,1419,103,CUP
26692,77368,18680,18664,1816,179,DKK
37849,77666,18698,18653,1843,67,UGX
43869,79027,18661,18528,1845,91,VUV
39873,78292,18513,18656,1708,39,THB
39971,77594,18539,18657,2030,67,GEL
36923,77208,18575,18529,1345,246,INR
35272,77238,18513,18631,1408,35,IMP
41540,78387,18531,18537,1901,179,KWD
38030,77877,18513,18657,1694,213,AUD
38293,79258,18598,18540,2030,118,CAD
30915,77986,18654,18579,1744,67,SCR
38023,78918,18560,18530,1895,42,KWD
30035,79425,18531,18614,1427,221,BWP
37116,79965,18541,18651,1909,157,TMT
44281,79327,18667,18631,1517,174,ALL
31541,77495,18627,18639,1807,88,GEL
36345,79901,18670,18673,1419,231,XCD
37172,78350,18604,18643,1883,124,INR
38361,79377,18521,18680,1645,80,SAR
34996,79875,18638,18664,1645,121,PYG
36322,78875,18605,18588,1328,166,GGP
25875,77402,18675,18646,1810,138,DKK
29796,78097,18556,18604,1910,57,AOA
27622,79634,18541,18667,1883,148,KPW
41592,79224,18614,18567,1456,200,KES
41826,79509,18500,18569,1901,210,MAD
31334,79697,18615,18591,1596,149,ILS
25893,77629,18581,18625,1800,191,TTD
36555,79111,18556,18511,1596,62,GYD
37571,79926,18549,18646,1718,200,KPW
40593,79712,18621,18650,1756,116,MGA
37499,79395,18563,18652,1800,246,TRY
31297,78095,18504,18559,1372,74,XDR
43682,77884,18658,18562,1694,164,BHD
38431,78113,18521,18538,1372,102,ZWD
32420,78760,18541,18575,2030,129,SEK
33028,79509,18640,18695,1991,197,PLN
39331,77878,18698,18564,1938,189,MYR
37792,79621,18579,18567,1811,193,BRL
31331,77123,18562,18695,1708,84,ISK
41190,78230,18645,18528,1400,179,CUC
27014,79712,18656,18628,1386,243,SPL
25490,78960,18581,18589,1718,116,NPR
35975,77139,18680,18528,1368,171,MRO
31264,79187,18537,18513,1780,61,JMD
40148,78775,18628,18640,1843,46,SGD
42811,79093,18684,18665,1694,222,LRD
38429,79858,18646,18593,1895,38,CNY
38899,79102,18599,18651,1645,242,BRL
27672,79803,18575,18651,1530,69,FJD
43211,77928,18645,18585,1780,200,VUV
30762,79319,18676,18528,1708,66,XDR
37634,79952,18551,18564,1940,92,GTQ
27873,79917,18589,18665,1400,144,BIF
39155,79234,18639,18516,1274,64,GYD
30392,79952,18591,18584,1811,149,KGS
29989,77031,18542,18582,2008,126,MNT
31776,77764,18686,18694,1810,162,ETB
26044,77011,18688,18593,1883,106,WST
40990,79695,18503,18651,1901,94,MNT
37739,77828,18694,18511,1756,162,KYD
31472,79350,18658,18583,1744,142,BOB
28048,79425,18519,18543,1895,63,BHD
38268,79017,18588,18638,1386,70,GGP
28544,78948,18560,18698,1372,174,GTQ
40539,78513,18556,18602,1380,198,KWD
40433,77986,18575,18513,1380,228,QAR
27344,78738,18643,18645,1917,178,BSD
29851,78297,18650,18529,1910,104,VUV
26313,79621,18585,18654,1427,120,PGK
32190,79723,18521,18536,1380,177,UYU
27618,78478,18529,18579,1530,65,MDL
37873,79842,18560,18673,1708,210,SZL
26895,77208,18638,18612,1627,242,VEF
35891,78952,18698,18539,1708,179,MNT
41818,77239,18650,18536,1328,233,JOD
37320,79841,18541,18531,1811,243,MRO
32995,78308,18549,18603,1811,44,LKR
30362,78108,18670,18691,1456,107,GHS
32860,79578,18553,18584,1530,34,AWG
33068,78274,18624,18683,1419,235,MGA
28465,79635,18581,18695,1596,155,UGX
30885,78659,18528,18548,1274,153,INR
27638,79661,18582,18640,1645,159,KGS
40606,79511,18590,18620,1811,222,NPR
26395,79961,18594,18528,1811,106,HTG
40518,79345,18605,18612,1400,185,BYR
38933,78573,18540,18560,1816,162,MZN
27452,78463,18653,18698,1345,115,MDL
35553,78190,18624,18700,1419,42,SGD
38689,78646,18575,18529,1530,111,CUP
39361,77311,18563,18581,1807,44,EUR
41015,79356,18645,18669,1380,44,THB
37024,77542,18500,18657,2030,178,NOK
28898,79237,18632,18572,1345,59,TJS
31185,78308,18664,18638,2030,176,PEN
32143,78209,18552,18700,1777,51,HUF
32103,78943,18613,18556,1274,35,TMT
25465,78267,18519,18554,1909,224,JOD
33871,78646,18639,18602,1419,174,AOA
44024,77252,18687,18537,1274,141,BWP
27103,78406,18694,18608,1810,208,GYD
35119,77383,18691,18591,1917,228,XCD
41867,77863,18668,18541,1427,170,HKD
36811,78388,18688,18579,1744,234,BAM
38310,77604,18639,18691,1917,180,TOP
38552,78719,18548,18571,1380,94,KRW
38210,77666,18536,18620,1756,187,DKK
37705,78108,18593,18595,1368,121,AMD
26290,77136,18694,18547,1807,187,SAR
35341,79540,18680,18549,1938,116,SVC
40640,79642,18662,18621,1991,113,MOP
31661,78386,18564,18608,1408,57,IDR
27121,77668,18595,18615,1744,43,MAD
31530,77728,18539,18501,1845,209,MOP
33642,79097,18593,18531,1408,80,UGX
42345,77154,18588,18654,1372,212,RSD
40618,77482,18605,18614,1592,180,EGP
32616,79891,18503,18545,1780,79,DZD
35134,78948,18687,18615,1780,78,CUP
35562,77454,18604,18563,1456,44,OMR
27734,77400,18530,18548,1596,174,NGN
43131,78690,18510,18606,1756,44,USD
28545,77311,18560,18624,1744,51,KWD
28071,79511,18646,18621,1895,100,EUR
32231,78568,18511,18524,1592,86,SZL
34283,79989,18521,18645,1191,105,HTG
25189,78406,18582,18625,1368,167,NIO
30104,77435,18516,18537,1386,64,VND
43841,78760,18658,18695,1917,183,LTL
39332,79198,18606,18549,1909,144,KES
41760,78208,18639,18628,1645,127,BOB
42571,78516,18603,18620,1345,235,DJF
42814,79723,18528,18669,1592,120,SEK
40957,78513,18521,18563,1617,86,TMT
28460,79859,18588,18602,1909,74,AFN
34857,78996,18650,18541,1517,224,SHP
40676,77744,18571,18547,1380,62,XOF
38467,77764,18670,18591,1400,31,IRR
32481,79017,18530,18537,2018,40,BND
40797,77255,18530,18605,1800,171,AUD
39808,78300,18662,18565,1530,43,SYP
25688,79642,18552,18695,1909,158,BOB
27209,79873,18686,18688,1530,181,LYD
25573,78586,18543,18639,1901,145,CAD
40070,79653,18572,18614,1995,169,MUR
27528,78110,18563,18554,1274,99,BYR
34434,78538,18548,18542,1843,175,RWF
42398,79676,18504,18661,1592,41,UAH
26418,77889,18658,18639,1191,113,ARS
43355,77107,18669,18652,1955,111,SPL
28830,79313,18615,18668,1991,237,CZK
43606,77986,18513,18536,1380,146,ANG
27519,78478,18530,18563,1800,233,HKD
34628,78062,18658,18646,1386,39,BBD
37931,79649,18547,18555,1328,194,ETB
32853,77862,18658,18504,1955,237,RSD
34414,77744,18645,18615,1702,159,ETB
39950,77542,18675,18698,1811,127,SAR
34173,79102,18579,18664,1427,246,TJS
29771,78417,18652,18548,1627,148,RUB
33596,77490,18516,18538,1816,53,UYU
42591,79237,18614,18562,1530,220,BOB
42680,78108,18680,18582,1517,120,CHF
30963,78696,18590,18529,1328,243,IRR
42894,79926,18545,18620,1811,222,SEK
43565,78097,18553,18691,1810,190,SOS
34431,77324,18591,18589,1694,185,HNL
39110,77252,18638,18631,1940,63,TJS
36708,77863,18564,18582,1811,234,GHS
37364,79187,18591,18521,1744,153,JMD
25857,79270,18539,18500,1627,209,BRL
28415,77487,18627,18625,1910,216,BSD
36913,77267,18565,18590,1408,201,NPR
33534,78960,18543,18643,1517,154,NOK
30072,79486,18560,18670,1191,98,BWP
30333,79892,18594,18530,1883,53,LAK
41635,78394,18547,18572,1708,147,IQD
31544,79540,18588,18691,1456,234,AUD
31404,78095,18688,18658,1427,203,IDR
30518,79735,18582,18631,1645,79,MAD
29823,77955,18638,18627,1645,202,GIP
39262,79511,18579,18536,1807,171,AED
30748,78661,18565,18540,1530,181,HKD
26560,79649,18624,18614,1780,222,CUP
39192,77007,18668,18560,1702,103,KRW
29892,78370,18524,18625,1816,208,ANG
28439,78287,18665,18588,1807,112,LSL
31098,79968,18530,18513,1274,184,KHR
37848,77187,18500,18651,1345,65,KGS
33104,79345,18624,18698,1843,160,MAD
42442,79454,18639,18639,1328,175,CVE
30303,78062,18629,18582,1991,69,MKD
39625,78646,18590,18547,1718,232,CHF
35522,78642,18576,18614,1368,57,TND
35092,77201,18665,18599,1596,86,AOA
30087,78287,18669,18672,1756,132,XCD
32202,78097,18698,18631,1386,218,HNL
42990,79858,18595,18605,1386,179,TZS
31154,78696,18684,18645,1845,105,XDR
33885,79820,18524,18683,1901,201,CUP
30952,78513,18643,18562,1627,84,GBP
29392,78204,18683,18542,1843,72,MMK
30943,77054,18640,18620,1596,98,AED
26287,80025,18683,18698,1617,220,MDL
40228,78166,18582,18639,1845,51,KWD
40173,79270,18516,18551,1816,64,CUC
30616,79020,18545,18563,1645,97,IMP
35752,78696,18687,18547,1780,214,TJS
41633,78379,18612,18612,1400,114,DZD
41342,78287,18538,18516,1702,78,MYR
26064,79425,18631,18537,1372,212,BBD
40953,79183,18652,18665,1807,197,RON
38678,79676,18668,18621,1744,142,IQD
25924,78659,18529,18521,1756,59,INR
44446,79635,18624,18583,1645,232,RUB
27181,78774,18521,18504,1708,224,SZL
40149,77764,18654,18528,1995,83,KPW
35609,77024,18651,18605,1938,121,NIS
29242,78952,18668,18656,1274,50,BIF
26468,78284,18541,18652,1810,242,JEP
32784,79858,18688,18683,1702,192,NIS
36514,77863,18639,18590,1627,240,MXN
26901,79805,18595,18504,1895,84,USD
25281,79151,18643,18662,1845,111,SGD
43476,77862,18524,18529,1816,104,UZS
28851,78219,18503,18624,1645,214,MDL
43337,79861,18584,18524,1517,84,ANG
42267,79183,18588,18629,1191,171,KRW
42666,78943,18651,18688,1645,235,MZN
36810,78516,18652,18628,1917,200,MGA
41703,79102,18599,18664,1845,230,BDT
28764,77711,18503,18643,1617,163,CNY
42243,78071,18565,18519,1380,191,SAR
44567,77979,18652,18562,1419,250,MUR
33038,79676,18565,18613,1910,227,THB
36741,77934,18641,18700,1517,126,XPF
29906,78150,18572,18673,1345,48,MKD
33509,78735,18612,18651,1883,159,KHR
42470,77094,18667,18672,1938,129,DKK
38886,77684,18588,18579,1780,165,SOS
30273,79676,18667,18629,1427,163,ERN
41358,77675,18584,18583,1708,214,SPL
38546,77955,18683,18673,1617,147,AWG
34656,77928,18529,18591,1995,160,MKD
44053,77666,18563,18698,1191,132,NAD
42916,77068,18669,18643,1458,229,CDF
30804,79258,18592,18687,1991,183,LTL
27268,78108,18513,18687,1995,150,HUF
38842,79851,18603,18612,1592,174,DJF
31273,79540,18686,18572,1627,39,HRK
44365,77565,18653,18650,1368,206,KRW
38408,77928,18640,18509,1955,87,IDR
28479,77454,18552,18531,1458,176,SEK
29516,79861,18608,18581,2018,147,UYU
28872,78543,18673,18516,1645,70,BDT
27678,78742,18614,18524,1368,108,DJF
26700,78190,18646,18614,1274,74,LTL
33116,79841,18604,18651,1843,191,LTL
30982,78274,18589,18554,1191,147,KES
40651,78861,18670,18687,1400,123,IQD
36867,77267,18646,18564,1645,43,OMR
32301,79198,18599,18592,1592,163,PKR
38743,77934,18592,18632,1940,201,USD
34988,78190,18542,18625,1617,158,SAR
33759,77322,18645,18589,1940,48,MMK
41463,79234,18509,18504,1901,42,MXN
38010,77294,18680,18549,1800,54,BYR
31603,78297,18516,18593,1756,195,VND
32367,77666,18564,18589,1645,203,MDL
40710,78786,18571,18542,1596,208,AFN
30660,78048,18602,18565,1617,153,CLP
36429,77666,18623,18564,1400,69,OMR
32162,79808,18691,18553,1816,204,CZK
44084,77567,18574,18623,1777,205,CHF
35433,77604,18582,18646,1816,124,MZN
42342,77004,18646,18602,1883,136,BGN
34735,78499,18645,18565,1895,182,PAB
44286,79661,18524,18565,1592,102,LSL
30703,77336,18602,18501,1380,185,CUC
25928,79808,18671,18657,1458,136,LSL
26412,77619,18632,18684,2018,122,SBD
42624,77931,18556,18629,1744,161,LKR
29704,79968,18531,18564,2030,109,PGK
36467,77598,18606,18683,1940,157,KZT
43457,77565,18542,18555,1517,179,RSD
34501,78918,18591,18513,1938,169,MWK
30065,78764,18670,18588,1901,128,KGS
36809,79968,18598,18623,1811,213,TRY
25900,77139,18662,18516,1938,49,AWG
25929,77957,18670,18552,1909,244,HTG
33282,78048,18540,18656,1777,73,SCR
42992,79665,18585,18656,1368,77,GTQ
44138,78097,18521,18669,2008,53,PKR
25837,78292,18646,18583,1456,70,PKR
25410,77928,18628,18571,1843,224,LKR
43067,77879,18549,18687,1694,97,ZWD
30170,77054,18579,18675,1372,205,SRD
39057,77383,18673,18646,1627,66,BSD
35397,78194,18606,18565,1386,98,LBP
41964,77322,18529,18670,1800,53,BRL
27241,79922,18599,18646,1807,125,BTN
36450,78267,18695,18583,1940,179,GNF
33629,77594,18543,18615,1380,137,TRY
43550,78026,18589,18603,1274,117,CLP
43194,79313,18620,18598,1940,77,MRO
42983,79634,18529,18624,1645,206,KGS
44337,79891,18501,18551,1386,69,TMT
43990,79926,18608,18510,1627,162,IDR
25391,78742,18543,18576,1895,180,TND
40154,79274,18536,18680,1991,82,SVC
37174,79430,18595,18536,1883,91,BAM
31743,79774,18548,18554,1807,233,PAB
29310,79608,18670,18683,1917,143,BDT
30680,79126,18511,18552,1843,233,MDL
29799,79841,18680,18555,1938,58,NAD
36155,77402,18594,18671,1517,121,GTQ
31132,78478,18548,18583,1800,216,PHP
27082,79712,18643,18541,1718,150,TWD
29202,79201,18605,18687,2008,63,BHD
38117,77107,18571,18671,1596,75,ARS
39723,78209,18538,18639,1718,92,KGS
27300,78170,18553,18656,1940,92,XOF
44169,79783,18522,18652,1744,244,TMT
27497,79509,18589,18653,1845,193,ZWD
34252,78274,18553,18579,1702,205,OMR
38974,77402,18537,18603,2030,237,COP
40282,77408,18556,18503,1810,214,CNY
36929,79187,18561,18665,1909,93,JMD
28779,79923,18608,18555,1756,35,BND
44553,78048,18615,18688,1708,201,LRD
26231,78417,18545,18645,1386,91,TVD
41928,78150,18675,18646,1816,90,TJS
33234,79183,18693,18543,1617,113,YER
30029,79126,18608,18695,1810,159,SHP
27799,78659,18671,18680,1627,242,VUV
26963,79952,18574,18540,1744,59,MMK
29915,79097,18539,18581,1708,119,SEK
29312,77044,18598,18664,1694,167,TJS
33040,79644,18592,18553,1702,186,HRK
41640,79481,18662,18654,1592,152,IRR
41125,77107,18700,18585,1718,90,MVR
36648,79058,18594,18688,1274,158,RWF
33338,79603,18511,18650,1274,240,GNF
41607,77703,18513,18564,1780,171,BTN
32852,79027,18552,18693,1955,200,KRW
40189,78209,18700,18653,1816,87,BIF
35084,78760,18627,18521,1368,203,DZD
28701,77054,18537,18581,1596,50,NPR
28353,78189,18620,18675,1811,104,JEP
30442,79270,18614,18524,1191,66,PKR
35667,77598,18676,18574,1702,64,GBP
29830,77325,18662,18645,1386,192,LTL
25154,79395,18653,18643,1380,240,GHS
40923,77744,18569,18632,1274,237,HKD
29999,79703,18592,18651,1386,195,ZAR
29604,78461,18683,18559,1368,89,AED
39818,79446,18646,18581,1708,78,PKR
32750,77604,18639,18516,1718,243,GEL
33650,77703,18604,18604,1843,80,HKD
44883,77372,18603,18511,1780,141,KMF
29846,79010,18604,18594,1517,100,GTQ
33394,77238,18621,18539,1816,158,BZD
37642,79634,18623,18528,1456,235,UZS
33472,79111,18559,18650,1274,219,TJS
28530,79578,18529,18604,1372,207,SDG
29512,79976,18542,18564,1909,179,PYG
40240,79703,18698,18651,1843,107,GGP
28781,78489,18691,18572,1419,141,CHF
43034,78548,18556,18646,1456,204,TZS
43758,78045,18624,18592,1718,180,TMT
28503,79486,18516,18695,1807,95,HTG
33204,78108,18598,18510,1419,230,SHP
38875,79644,18581,18695,1427,90,MYR
33017,77695,18549,18667,1372,152,DKK
28610,78690,18572,18552,1702,182,MGA
29406,78653,18691,18589,1372,188,ISK
41280,79846,18542,18503,1274,231,AFN
39269,79861,18516,18684,1940,33,JPY
26429,78538,18645,18511,1883,47,GEL
26085,79187,18564,18548,1328,111,ALL
32723,78003,18624,18549,1386,38,AMD
38859,79020,18576,18511,1938,168,THB
34900,78292,18628,18658,1191,106,BMD
39493,78468,18662,18513,1386,144,MKD
32666,78113,18631,18522,1345,208,CAD
36788,79237,18661,18537,1530,127,BND
31905,77862,18686,18576,1816,125,AOA
44090,78646,18680,18673,1718,73,BIF
26780,78300,18615,18658,1780,141,AOA
30447,78113,18590,18595,2008,168,SZL
28619,79356,18588,18545,1718,167,UAH
40648,79345,18598,18661,1345,171,DJF
31772,77668,18602,18509,1645,110,KMF
26678,79494,18625,18629,1991,117,VND
25083,78738,18547,18656,1596,47,TJS
39784,77594,18661,18652,1810,248,GGP
25052,77703,18605,18658,1910,180,MDL
40511,78408,18695,18500,1372,135,SBD
33965,78388,18602,18590,1408,70,WST
26263,77620,18598,18552,1718,59,SAR
36730,77368,18536,18673,1718,45,JMD
27114,79892,18542,18563,1800,62,BIF
40009,78120,18620,18615,1456,190,PYG
41195,79126,18552,18694,1883,189,JMD
25747,79635,18670,18565,1895,187,GYD
32188,77353,18551,18522,1909,156,NIS
26478,78208,18602,18603,1955,206,DKK
36678,79027,18604,18595,1708,118,KRW
40458,78110,18516,18652,1645,115,BSD
42688,77210,18604,18531,1756,169,SCR
25239,78585,18513,18571,1909,195,GGP
40298,78213,18639,18639,1408,40,AOA
36070,77054,18670,18537,1427,163,PAB
36132,79481,18575,18510,1995,152,TVD
35616,79313,18680,18625,1845,221,GHS
39795,78170,18582,18528,1592,246,SEK
42798,77548,18561,18559,1372,193,FKP
44388,79783,18516,18675,1517,62,JMD
41619,79803,18521,18645,1274,225,PHP
28907,79608,18536,18693,1807,196,DOP
42821,77100,18567,18501,1991,30,CZK
30305,77319,18613,18629,1592,54,BMD
32123,79201,18629,18509,1617,222,GEL
29827,79608,18656,18540,1328,206,GGP
38659,77353,18582,18555,1780,44,SRD
28786,77957,18513,18621,1419,188,KYD
31845,77368,18581,18612,1756,42,MGA
31684,77862,18621,18691,1940,57,KPW
41887,78150,18589,18571,1843,69,WST
39071,79735,18583,18561,1991,123,IMP
25394,78168,18606,18673,1810,237,MDL
33392,78996,18650,18516,1702,206,KYD
25203,78300,18539,18687,1419,157,SOS
35591,77801,18528,18670,1458,104,CAD
33031,78642,18646,18599,1883,124,KPW
35468,78696,18529,18556,1777,204,DKK
36522,78461,18524,18641,1811,245,AZN
38605,77210,18575,18567,1400,86,KGS
33570,79735,18612,18560,1744,138,CUP
31242,77210,18694,18590,1419,230,GEL
36740,78760,18645,18561,2030,165,JEP
28539,78076,18603,18594,1991,249,PGK
35229,79187,18658,18592,1386,147,PEN
30165,79234,18650,18620,1617,172,ERN
39189,79892,18656,18554,1883,118,KZT
41255,78468,18650,18567,1917,150,XAF
41526,77629,18605,18632,1427,117,KYD
35772,77324,18688,18603,1380,202,SZL
44016,78110,18684,18551,2008,238,PAB
29532,79578,18614,18695,1816,167,SCR
39571,78960,18528,18681,1596,244,BND
38497,79187,18686,18605,1530,35,VND
31485,78684,18565,18621,1845,40,DOP
38052,78786,18591,18657,1191,98,LKR
38606,79735,18667,18522,1408,244,JPY
43708,77844,18656,18581,1386,36,MXN
26094,79274,18504,18621,1458,159,MYR
40197,77454,18545,18538,1991,145,AMD
29380,78417,18579,18542,1910,194,ALL
44295,79274,18602,18656,1708,171,HKD
33034,78204,18688,18584,2030,65,RON
40979,79716,18541,18589,1517,51,LYD
38185,77107,18551,18627,1592,40,VND
43740,78685,18700,18638,1627,108,ERN
43246,77386,18693,18561,1800,217,BND
39920,78794,18681,18592,1800,241,ZWD
42672,77113,18614,18576,1517,53,AED
36546,78764,18549,18631,1274,134,AED
35890,77547,18668,18693,1530,247,CDF
30753,77004,18594,18614,1702,136,PAB
37558,79952,18540,18536,1895,202,TJS
34661,77684,18676,18627,1777,167,RUB
44442,78204,18537,18519,1780,146,CRC
42524,77454,18562,18599,1372,134,CUP
29327,78468,18664,18583,1694,44,UZS
42380,77619,18664,18695,2018,201,KES
25588,78568,18625,18653,1191,123,LKR
30359,77143,18591,18572,1617,205,BRL
43888,79896,18604,18665,1895,93,KWD
40021,79177,18653,18680,1807,247,SBD
30831,79803,18509,18540,1372,169,GIP
42878,79774,18572,18691,1807,130,ARS
28374,79858,18598,18629,1617,192,RSD
38080,77353,18654,18556,1380,37,GMD
40133,79808,18511,18575,1816,150,JEP
